TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
SPI1,FCER1A,Unknown,24639354
SPI1,FCGR1A,Unknown,10820245;14734612
SPI1,FES,Unknown,7624145;8657143
SPI1,FLI1,Unknown,10523830
SPI1,GATA1,Activation,20304827
SPI1,GATA1,Unknown,11001896
SPI1,HCK,Unknown,21993313
SPI1,IFIT3,Activation,21176776
SPI1,JCHAIN,Unknown,8406004
SPI1,IL12B,Unknown,11254706
SPI1,IL18,Unknown,14991611
SPI1,IL1B,Activation,17386941
SPI1,IL1B,Unknown,10801783
SPI1,IL5,Activation,19487701
SPI1,ITGA2B,Unknown,9305885
SPI1,ITGAM,Activation,15163413;8095266;9295016
SPI1,ITGAX,Repression,9295016
SPI1,ITGAX,Unknown,7678251
SPI1,ITGB2,Activation,9295016
SPI1,ITGB2,Unknown,8670251
SPI1,MACROD1,Repression,19698236
SPI1,MAPK1,Repression,22075620
SPI1,MME,Unknown,15892171
SPI1,MNDA,Unknown,8809111
SPI1,MS4A1,Unknown,11226004;15892171;19769942
SPI1,MSR1,Unknown,7777517
SPI1,NCF2,Activation,10570299
SPI1,NCF2,Unknown,20025940
SPI1,NSFL1C,Unknown,10542290
SPI1,P2RY10,Unknown,10567398
SPI1,PARG,Repression,19076642
SPI1,PEBP1,Activation,9334192
SPI1,PRG2,Activation,12202480
SPI1,PRTN3,Unknown,10677505
SPI1,PTGIR,Activation,19118563
SPI1,RNASE2,Activation,9490699
SPI1,SCARB1,Unknown,8007948
SPI1,SCARB2,Unknown,8007948
SPI1,STAT3,Unknown,24429361
SPI1,TLR4,Activation,16785240;20956019
SPI1,TLR4,Unknown,10734131
SPI1,TNF,Unknown,10748079
SPI1,TNFRSF11A,Unknown,16083856
SPI1,WAS,Unknown,10066431
SPI1,ZNF300,Unknown,20471086
SPIB,CD40,Activation,10823830
SPIC,IL4,Activation,16647686
SREBF1,CAV1,Repression,19808659
SREBF1,CETP,Unknown,10393213
SREBF1,FAS,Activation,18420801
SREBF1,FAS,Unknown,12531699;20173757;9300785
SREBF1,HMOX1,Unknown,17452746
SREBF1,LDLR,Activation,22153697
SREBF1,LDLR,Unknown,12180145
SREBF1,LRP1,Repression,20980003
SREBF1,PCSK9,Activation,17921436
SREBF1,PPARG,Unknown,10409739
SREBF2,ABCA1,Repression,15922656;16901265
SREBF2,ACOT7,Activation,16335799
SREBF2,FAS,Unknown,9300785
SREBF2,LDLR,Activation,16697011;17448444;21123766;22153697
SREBF2,LRP1,Repression,16697011;20980003
SREBF2,PCSK9,Activation,17448444;17921436;21123766;22288532
SREBF2,PON1,Activation,20728021
SREBF2,PPARG,Unknown,10409739
SRF,CREB1,Repression,1531519
SRF,MMP9,Unknown,19724058
SRF,PLAU,Activation,15514113
SRF,PLG,Activation,15514113
SRF,SERPINE1,Repression,15514113
SRY,TH,Unknown,20124442;22568433
STAT1,APP,Unknown,9841227
STAT1,BAX,Unknown,17346710
STAT1,CCL2,Unknown,12388243;17167270
STAT1,CD40,Activation,10823830;15182726
STAT1,CHAT,Unknown,12425940
STAT1,CTSB,Unknown,11556541
STAT1,FAS,Unknown,16317104
STAT1,HMOX1,Activation,19129475
STAT1,HSP90AA1,Repression,12940076
STAT1,IFNG,Activation,13678429
STAT1,IFNG,Repression,15055356;18616672
STAT1,IFNG,Unknown,16195385;20004484
STAT1,IL10,Unknown,20709027
STAT1,IL1B,Activation,17386941
STAT1,IL6,Repression,18616672
STAT1,LCN2,Unknown,24391115
STAT1,MMP9,Repression,19965686
STAT1,MVP,Activation,16418217
STAT1,NOS2,Activation,12586443
STAT1,NOS2,Unknown,16318585
STAT1,PPARA,Activation,24242046
STAT1,PTGS2,Activation,12586443
STAT1,PTGS2,Unknown,10433370;16685393
STAT1,SCARB1,Unknown,17998316
STAT1,TP53,Activation,14602726
STAT1,TP53,Unknown,24655378
STAT2,CCL2,Unknown,17167270
STAT2,NOS2,Activation,12586443
STAT2,PTGS2,Activation,12586443
STAT2,RCAN1,Unknown,22426484
STAT2,SCARB1,Unknown,17998316
STAT3,A2M,Unknown,11466367
STAT3,ABCA1,Unknown,19783654
STAT3,AKT1,Unknown,16007214
STAT3,BCL2,Activation,15184887;15805299;18839277;19926637;21435102;22504301
STAT3,BCL2,Repression,22313388
STAT3,BCL2,Unknown,18320073;20043094;20446017;21172343;21344490;21385902
STAT3,CCL2,Activation,24429361
STAT3,CHI3L1,Activation,21953450
STAT3,CRP,Activation,12667216;20978825;23361365
STAT3,CRP,Unknown,18292576
STAT3,CXCL8,Unknown,17726017
STAT3,CYP19A1,Unknown,15072557
STAT3,ESR2,Activation,21546410
STAT3,FAS,Activation,15223310
STAT3,FAS,Repression,16651438;22313388
STAT3,GFAP,Activation,21833841
STAT3,GFAP,Unknown,11740937
STAT3,HMOX1,Activation,19129475
STAT3,HSPA4,Activation,19754877
STAT3,HSPB1,Activation,14715258
STAT3,IFNG,Repression,18616672
STAT3,IL10,Activation,12817009;18765795
STAT3,IL10,Unknown,10903771;15034082;17404037;18403020;19124156
STAT3,IL6,Activation,10391682;18765795;20930550;22547075;22927445
STAT3,IL6,Repression,18616672
STAT3,IL6,Unknown,22105366;22363173
STAT3,LEP,Activation,18242580;19492417
STAT3,MMP9,Repression,20067773
STAT3,PPARA,Activation,24242046
STAT3,PTGS2,Activation,20145033
STAT3,PTGS2,Unknown,21172343
STAT3,TGFB1,Activation,16474852
STAT3,TP53,Unknown,20043094
STAT3,VDR,Repression,23424038
STAT3,VEGFA,Unknown,23104276
STAT3,VEGFA,Activation,11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908
STAT3,VEGFA,Repression,17533737;19880237;22313388
STAT3,VEGFA,Unknown,12824281;16540670;16899623;17937859;18184402;18320073;19020709;20043094;21172343;21344490;21731766;25101566
STAT4,IFNG,Unknown,9558063;9642277
STAT5A,ESR1,Unknown,11731618
STAT5A,IFNG,Activation,15528362
STAT5B,ESR1,Unknown,11731618
STAT5B,ESR2,Unknown,11731618
STAT5B,IFNG,Unknown,15528362
STAT5B,IGF1,Activation,22419735
STAT6,CD40,Unknown,11086058
STAT6,CXCL8,Unknown,16004996
STAT6,IL4,Activation,12082548;16647686;20214667
STAT6,IL4,Unknown,12605697;12776189;14993689;19419769;20225206
STAT6,PTGS2,Activation,17237818
STAT6,TLR4,Repression,16433852
SUGP1,IL1B,Activation,9878621
SUZ12,IGF2,Unknown,23962719
TAL1,ALDH1A2,Activation,9819382
TBP,APP,Unknown,8015372
TBP,BCL2,Repression,11313951
TBP,CRP,Unknown,18684932
TBP,IL6,Repression,9209275
TBR1,RELN,Unknown,19165920
TBX20,FGF10,Unknown,22303449
TBX21,IFNG,Activation,17541280;19348920;20977921;21540308
TBX21,IFNG,Unknown,12938094;16498264;16737784;17705132;19879772;20056084;21507199;22521571;24752800
TBX21,IL10,Unknown,21507199
TBX21,IL4,Repression,17541280;18504404;19348920
TBX21,IL4,Unknown,22521571
TCF3,AICDA,Unknown,18203819
TCF3,BBC3,Repression,23684607
TCF3,BTS1,Unknown,9030974
TCF3,CD4,Unknown,17486074
TCF3,CDH1,Repression,20053763
TCF3,CDK6,Repression,21788410
TCF3,CDKN1A,Activation,15856770;23684607
TCF3,CDKN1A,Unknown,19125693
TCF3,CR2,Activation,11739509
TCF3,EXO1,Repression,19698732
TCF3,IL5RA,Unknown,19231596
TCF3,INS,Unknown,10567574;9665477
TCF3,MYC,Activation,22384858
TCF3,MYC,Repression,21788410
TCF3,POU5F1,Repression,21725619
TCF3,RAG1,Unknown,21655267
TCF4,ABCB1,Activation,20459685
TCF4,BCL2,Unknown,23671559
TCF4,CNTNAP2,Activation,22777675
TCF4,VEGFA,Activation,15940626
TCF7L2,ABCB1,Unknown,10987283
TCF7L2,ACVRL1,Unknown,20803090
TCF7L2,BIRC5,Activation,20331626
TCF7L2,CTNNB1,Unknown,24317174
TCF7L2,GATA3,Unknown,22951069
TCF7L2,GLCE,Unknown,15853773;22805760
TCF7L2,HECA,Repression,22100912
TCF7L2,WWC1,Unknown,24072042
TCF7L2,PTGS2,Unknown,11396184
TCF7L2,SNAI2,Unknown,20128911
TCF7L2,STARD7,Activation,21622533
TCF7L2,STAT3,Unknown,18602747
TEAD4,VEGFA,Repression,22761647
TEF,ALB,Activation,8617210
TFAP2A,ACHE,Repression,7559515
TFAP2A,APP,Unknown,17651731
TFAP2A,BACE1,Unknown,15059977
TFAP2A,BCL2,Repression,16533807
TFAP2A,FAS,Unknown,7528667
TFAP2A,HMOX1,Unknown,8016102
TFAP2A,MMP9,Activation,17224907
TFAP2A,MMP9,Repression,17224907
TFAP2A,NR3C1,Activation,7794935
TFAP2A,PRKCA,Activation,12269829
TFAP2A,PTGS2,Unknown,16423197
TFAP2A,PVR,Unknown,9880562
TFAP2A,SOD2,Unknown,23500038
TFAP2A,TH,Unknown,11146001
TFAP2A,VEGFA,Activation,9049304
TFAP2A,VEGFA,Unknown,11731421
TFAP2B,ADIPOQ,Repression,19325541
TFAP2C,ESR1,Activation,11278455;19458056
TFAP4,IFNG,Unknown,12836278
TFCP2,A2M,Unknown,10455131
TFCP2,GSK3B,Unknown,16973241
TFCP2,TF,Activation,20796026
TFDP1,CAV1,Unknown,10684646
TFDP1,CDK1,Activation,14618416
TFDP1,TP53,Repression,8557038
TFEB,TYR,Unknown,10707962
TFEB,TYRP1,Unknown,10707962
TGIF1,SERPINE1,Repression,19524896
TP53,ABCB1,Repression,10029407
TP53,ABCB1,Unknown,18234965
TP53,AFP,Repression,14522900
TP53,AKT1,Repression,12485897
TP53,ALKBH2,Unknown,20661249
TP53,ALOX5,Unknown,17018618
TP53,ANKRD1,Unknown,20599664
TP53,ANTXR1,Unknown,11711532
TP53,APAF1,Unknown,11896574;15972851
TP53,APCS,Activation,15378026
TP53,AQP3,Unknown,11231003
TP53,ATF3,Activation,12372430
TP53,ADGRB1,Unknown,11875720
TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
TP53,BAX,Unknown,10559267;11278953;12851404;15988033;19067706;21859835
TP53,BBC3,Activation,17280505
TP53,BBC3,Unknown,11572983;15988033;18755897;22763818
TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137
TP53,BCL2,Unknown,21859835
TP53,BCL2L1,Activation,9000137
TP53,BCL2L1,Repression,18172861
TP53,BCL3,Repression,12808109
TP53,BDKRB2,Activation,15632413
TP53,BGLAP,Activation,21964930
TP53,BIRC5,Repression,17124180
TP53,BIRC5,Unknown,19067706
TP53,BRCA1,Repression,9619832
TP53,BRCA1,Unknown,21742769
TP53,BRCA2,Repression,18765668;9619832
TP53,BTG2,Unknown,16581545
TP53,BTG3,Unknown,18590053
TP53,BTS1,Unknown,9030974
TP53,CABLES1,Unknown,11706030
TP53,CARM1,Unknown,20462455
TP53,CASP1,Unknown,11278253
TP53,CASP3,Unknown,21859835
TP53,CAV1,Activation,10684646
TP53,CCNA1,Unknown,17530187
TP53,CCNA2,Unknown,8270002
TP53,CCNB1,Repression,11892838
TP53,CCNB2,Repression,12889596
TP53,CCND1,Repression,12808109
TP53,CD82,Activation,9736732
TP53,CDK1,Repression,12889596
TP53,CDK1,Unknown,19067706
TP53,CDK2,Repression,12732645
TP53,CDK4,Unknown,17530187
TP53,CDKN1A,Activation,10101800;10327058;10499591;10522058;10566557;10597242;11444825;11892838;12665570;12889596;12902982;14522900;15851483;15882981;15897882;17280505;18172861;18645021;19501055;19713748;20673369;21084835;21245169;21557991;22532570;22732402;7753560;9916993
TP53,CDKN1A,Repression,15208672;16970927;17344317
TP53,CDKN1A,Unknown,10559267;10910098;12007564;12420214;12851404;15509808;15539944;15856024;15988033;16103882;16434701;16540664;16557594;16581545;17996705;18225552;18755897;19067706;19954840;20036872;20190809;20531308;21858218;21900401
TP53,CDKN1B,Unknown,15988033
TP53,CHEK1,Repression,15016801
TP53,CHEK1,Unknown,11152453
TP53,CHEK2,Repression,10531348
TP53,CHUK,Repression,15469934
TP53,CKM,Activation,8389468
TP53,CRYAB,Activation,21556774
TP53,CTNNB1,Repression,19411072
TP53,CTSD,Activation,10029407
TP53,CYFIP2,Unknown,15856024
TP53,DDB1,Activation,16357511
TP53,DDB1,Repression,19382146
TP53,DDB2,Activation,16357511
TP53,DDB2,Unknown,12771027;12967652;15856024;15927209;22336944
TP53,DKK1,Unknown,15229249
TP53,DNMT1,Activation,20570896
TP53,DNMT1,Repression,20570896;21478913
TP53,DNMT1,Unknown,18555750
TP53,DUSP1,Activation,12890671;15611668
TP53,E2F1,Repression,8557038
TP53,E2F3,Repression,20428827
TP53,E2F7,Activation,22802528
TP53,EGFR,Activation,10029407
TP53,EGR1,Unknown,16990849
TP53,ELF4,Unknown,20805247
TP53,EPHA2,Activation,11641774
TP53,ESR1,Unknown,21655924
TP53,EZH2,Activation,15208672
TP53,EZH2,Repression,15208672;21165554
TP53,FAS,Activation,10101800;11313989
TP53,FAS,Unknown,16317104
TP53,FDXR,Unknown,12370809
TP53,FGF2,Repression,10029407
TP53,FLT1,Activation,16432214
TP53,FLT1,Unknown,1724219e
TP53,FOXM1,Repression,21518729
TP53,FOXO3,Unknown,19299143
TP53,FRMD5,Unknown,19139068
TP53,FUS,Unknown,12364590
TP53,GADD45A,Activation,10566557
TP53,GADD45A,Repression,17344317;18350249
TP53,GADD45A,Unknown,10327059;12007564;15031557;16581545;18225552
TP53,GC,Unknown,8642300
TP53,GDF15,Activation,10618379
TP53,GDF15,Unknown,10777512
TP53,GLI2,Unknown,18813803
TP53,GML,Activation,10717525
TP53,GPNMB,Unknown,15684612
TP53,GSTP1,Activation,18505928
TP53,HIPK2,Activation,11740489
TP53,HNF4A,Repression,16895524
TP53,HRAS,Unknown,11127813
TP53,HSF1,Unknown,20180806
TP53,HSP90AB1,Repression,15284248
TP53,ID1,Unknown,16557594
TP53,ID2,Unknown,16557594
TP53,IER3,Unknown,12360408
TP53,IFI16,Activation,18974396
TP53,IFI16,Unknown,11146555
TP53,IGF1R,Repression,12444079;17097318
TP53,IGF1R,Unknown,11001824;17600529
TP53,IGFBP3,Activation,10101800
TP53,ING1,Unknown,16465410
TP53,IPO7,Repression,22284678
TP53,KLF2,Repression,23202365
TP53,MAD1L1,Repression,12876282
TP53,MAP4,Repression,19411072
TP53,MCL1,Repression,19411072
TP53,MCM7,Repression,15899946
TP53,MDM2,Activation,10566557;10718212;12902982;15851483;20837136;22223137;22532570;9645455;9858609
TP53,MDM2,Unknown,10469568;12851404;14532965;15856024;18566224;18583933;20036872;22180176;9071998
TP53,MDM4,Unknown,20036872;20372076
TP53,MET,Repression,21831840
TP53,MGMT,Repression,17564708;19846904
TP53,MGMT,Unknown,20525765
TP53,MKI67,Unknown,14675138
TP53,MMP1,Repression,15108353
TP53,MMP2,Activation,10029407;11792711;9343394
TP53,MMP2,Unknown,19853299;19939245
TP53,MUC2,Activation,12374798
TP53,MYC,Repression,19411072
TP53,MYC,Unknown,19202062
TP53,NFKB1,Unknown,15988033
TP53,NKX3-1,Repression,17202838
TP53,NLRC4,Activation,15580302
TP53,NME1,Unknown,12669312
TP53,OGG1,Activation,16293709
TP53,PAX5,Activation,21319196
TP53,PDGFRB,Activation,18697203
TP53,PERP,Repression,17344317
TP53,PERP,Unknown,15856024
TP53,PIAS3,Repression,11877452
TP53,PLAGL1,Unknown,11896574
TP53,PLK1,Unknown,24076372
TP53,PLK3,Unknown,16581545
TP53,PMAIP1,Activation,14695212
TP53,PMAIP1,Unknown,15856024
TP53,PML,Activation,14992722
TP53,POLD1,Unknown,11375983
TP53,PPARGC1A,Unknown,19139068
TP53,PTPA,Repression,10787423
TP53,PRC1,Repression,12889596
TP53,PRG3,Unknown,12135761
TP53,PRKAB1,Unknown,12771025
TP53,PTEN,Repression,17344317
TP53,PTEN,Unknown,11545734
TP53,PTPN13,Unknown,11696979
TP53,PTTG1,Activation,12355087
TP53,PTTG1,Repression,15016801
TP53,RAD51B,Unknown,9878257
TP53,RASSF1,Repression,21364923
TP53,RB1,Unknown,8119988
TP53,RECQL4,Activation,15674334
TP53,REEP5,Repression,8557038
TP53,RELA,Unknown,15988033
TP53,RRM2B,Unknown,10716435;15856024
TP53,S100B,Activation,15178678
TP53,SFN,Activation,10101800
TP53,SIAH1,Unknown,20421190
TP53,SIVA1,Activation,15105421
TP53,SIVA1,Activation,15105421
TP53,SLC2A1,Repression,22483234
TP53,SLC6A6,Repression,16734743
TP53,SMAD3,Unknown,21900401
TP53,SSTR2,Repression,14695784
TP53,STAT1,Unknown,12364590
TP53,STAT3,Repression,11809683
TP53,TBXAS1,Repression,14586398
TP53,TCEAL1,Unknown,20421190
TP53,TCF7L2,Repression,14990988
TP53,TERT,Repression,10778946;18754863
TP53,THBS1,Activation,10029407;10101800
TP53,THBS1,Unknown,19826414
TP53,TNFRSF10A,Activation,11313989
TP53,TNFRSF10B,Activation,10101800;11313989;11756185
TP53,TNFRSF10B,Unknown,10810622;19351839
TP53,TP53,Activation,22532570
TP53,TP53,Unknown,11032029;16990849
TP53,TP53I3,Activation,10101800;14695213
TP53,TP53I3,Unknown,12851404
TP53,TP73,Unknown,11238924;16990849
TP53,TRIM22,Activation,15064739
TP53,TYMS,Repression,21351099
TP53,UHRF1,Repression,18220474;19501055
TP53,UHRF1BP1,Activation,18220474
TP53,VCAN,Activation,12438652
TP53,VEGFA,Activation,16684540
TP53,VEGFA,Repression,11559575
TP53,WRN,Repression,11427532
TP53,XPC,Unknown,12771027;12967652;15927209;16357511;22336944
TP53,XPO1,Repression,22284678
TP63,BAX,Activation,16007146
TP63,PPARA,Unknown,19458633
TP63,VDR,Activation,22521434
TP63,VDR,Unknown,16462763;17716971
TP73,BAX,Unknown,19067706
TP73,CDK1,Unknown,19067706
TP73,VDR,Unknown,17716971
TRAF6,CD40,Unknown,16143987
TRAF6,VEGFA,Repression,22326918
TRERF1,CD40,Repression,18652845
TWIST1,BCL2,Unknown,23095743
TWIST1,DKK1,Unknown,18453541
TWIST1,ESR1,Repression,22056872
TWIST1,MAPK1,Activation,23222305
TWIST2,DKK1,Unknown,18453541
UHRF1,ABCB1,Repression,20037778
UHRF1,PPARG,Repression,22286757
UHRF1,VEGFA,Unknown,17934516
USF1,ABCA1,Activation,11861672
USF1,AGT,Repression,18802024
USF1,BRCA2,Unknown,10557089
USF1,CTSB,Unknown,14669984;15276216
USF1,CTSD,Activation,9731700
USF1,CYP19A1,Repression,12917334
USF1,HMOX1,Activation,15242350
USF1,IFNG,Unknown,8900159
USF1,MVP,Unknown,24173679
USF1,PTGS2,Repression,18817855
USF1,SERPINE1,Activation,16902162
USF1,SERPINE1,Unknown,12235287
USF1,TGFB1,Activation,14757763
USF1,TGFB2,Activation,11776974
USF2,ABCA1,Activation,11861672
USF2,ATP5F1A,Activation,10434034
USF2,BRCA2,Unknown,10557089
USF2,CTSB,Unknown,14669984;15276216
USF2,CTSD,Activation,9731700
USF2,CYP19A1,Repression,12917334
USF2,HMOX1,Activation,15242350
USF2,IGF2R,Activation,12857727
USF2,PTGS2,Unknown,12057991
USF2,TGFB1,Activation,14757763
USF2,TGFB1,Unknown,15184388
USF2,TGFB2,Activation,11776974
USF2,TGFB2,Unknown,8943301
VDR,AMH,Unknown,19056816
VDR,ASAP2,Unknown,23999061
VDR,BGLAP,Unknown,20227497
VDR,BHLHE40,Unknown,23220548
VDR,CALB1,Activation,1317496
VDR,CAMP,Unknown,15985530
VDR,CD14,Activation,16402404
VDR,CDH1,Activation,22213313
VDR,CDKN1A,Unknown,23087083
VDR,CDKN1B,Activation,16518840
VDR,CST5,Activation,19662683
VDR,CXCL8,Activation,9431991
VDR,CXCL8,Unknown,24250750
VDR,CYP1A1,Unknown,22837390
VDR,CYP24A1,Activation,23463632
VDR,CYP24A1,Repression,9687155
VDR,CYP24A1,Unknown,19244278;19429444;21763285
VDR,CYP3A4,Unknown,11723248
VDR,CYP3A4,Activation,12147248;19712670
VDR,CYP3A4,Unknown,11991950;15205382;15358113;18400206;22939842
VDR,CYP3A5,Unknown,22939842
VDR,CYP3A7,Unknown,15358113
VDR,CYP7A1,Repression,19106115;20371703
VDR,DDIT4,Unknown,21123297
VDR,DKK4,Repression,18408752
VDR,EGFR,Repression,16087726
VDR,EGFR,Unknown,15218361
VDR,ERBB2,Unknown,10765127
VDR,FOXP3,Unknown,22529297
VDR,HLA-DRB1,Unknown,19956544
VDR,HOXA10,Activation,15905361
VDR,IGFBP3,Repression,23770368
VDR,IGFBP3,Unknown,14963110
VDR,IL10,Repression,20691220
VDR,IL12B,Repression,21310195
VDR,IL2,Repression,7565732
VDR,IL6,Repression,11050002
VDR,NCOR1,Activation,23098689
VDR,PHB,Unknown,16849588;17207617
VDR,PLD1,Unknown,17433303
VDR,PODXL,Unknown,23548800
VDR,PRL,Unknown,10406465
VDR,PTH,Repression,17095575;7489414
VDR,SKP2,Repression,16883603
VDR,TLR10,Unknown,24373795
VDR,TNFRSF21,Activation,12520529
VDR,TPT1,Activation,19815065
VDR,TRPV6,Unknown,17293108;20227497;22563729
VDR,UCP1,Unknown,23906633
VHL,IGF1R,Repression,17486080;19509240
VHL,TP53,Unknown,22071692
VHL,VEGFA,Activation,10804089;7533661;8625303
VHL,VEGFA,Repression,10581162;12539169;12912922;8855222;9370235
VHL,VEGFA,Unknown,10189987;19801654;9572397;9689663
WT1,ABCB1,Unknown,10392899;10860921
WT1,BCL2,Unknown,12644474
WT1,CD14,Activation,9484784
WT1,CX3CL1,Unknown,17430890
WT1,CYP19A1,Repression,12213901
WT1,IGF1,Repression,9076342
WT1,IGF1R,Repression,10499530;12444079
WT1,IGF1R,Unknown,11001824;15345673
WT1,IGF2,Repression,1323141;7535092;8634146
WT1,IGF2,Unknown,10606246
WT1,IL2RB,Unknown,11960373
WT1,VDR,Activation,23362234
WT1,VDR,Unknown,11050081;11773605
WT1,VEGFA,Activation,20871039
WT1,VEGFA,Unknown,16572586;17127464
WWTR1,BAX,Activation,22470139
XBP1,CCL2,Unknown,16931790
XBP1,CXCL8,Unknown,16931790
XBP1,EDEM2,Unknown,15579471
XBP1,ESR1,Activation,15882996
XBP1,IL6,Unknown,16931790
XBP1,NOS2,Unknown,20637858
XBP1,PRNP,Unknown,23737521
XBP1,SOD2,Unknown,17192397
XBP1,VEGFA,Unknown,20824063
XRCC5,CD40,Unknown,17031478
XRCC6,CD40,Unknown,17031478
YBX1,ABCB1,Activation,10644769
YBX1,ABCB1,Repression,17072343
YBX1,ABCB1,Unknown,18234965
YBX1,AGT,Activation,11829142
YBX1,FAS,Repression,10903433
YBX1,MNAT1,Repression,20596676
YBX1,SLC6A4,Unknown,15229244;17360901;23765727
YEATS4,TP53,Repression,18214854
YY1,APH1A,Activation,21443683
YY1,CCR5,Repression,12571248;15737629
YY1,CETP,Unknown,10393213
YY1,FAS,Repression,16784892;17530016
YY1,IFNG,Activation,8756632
YY1,IFNG,Repression,8756632
YY1,IFNG,Unknown,12836278
YY1,IL1B,Unknown,22467534
YY1,IL4,Activation,11687571
YY1,LDLR,Unknown,10318878
YY1,NOS2,Unknown,20430007
YY1,NR3C1,Unknown,10030686
YY1,PARP1,Unknown,9367892
YY1,TF,Unknown,8548503
YY1,TP53,Activation,10634504;8816507
YY1,TP53,Repression,10787423
YY1,TP53,Unknown,10505791
ZBTB16,BCL2,Repression,14769944
ZBTB2,TP53,Repression,19380588
ZEB1,LAMC2,Unknown,20729552
ZFP36,CXCL8,Repression,21593445
ZFP36,IL6,Repression,21656745
ZFP36,VEGFA,Repression,21507959;21656745
ZFP36L1,VEGFA,Repression,19801654
ZMYND11,IL6,Activation,19379743
ZNF160,TLR4,Repression,19846881
ZNF202,ABCA1,Repression,15922656
ZNF224,VDR,Activation,23362234
ZNF24,CTNNB1,Activation,24224020
ZNF24,VEGFA,Repression,20510677;23212515
ZNF300,CXCL8,Activation,21777376
ZNF300,IL6,Activation,21777376
ZNF335,REST,Unknown,23178126
ZNRD1,ABCB1,Activation,16373708
ZNRD1,BCL2,Activation,16373708;16609701
